LapNumber,LapDistance,Speed,LateralAcceleration,LongitudinalAcceleration,FRH,RRH,Yaw,Steer,Roll,FlapAngle,BrakeForce,ThrottlePedal,CzF,CzR,Cx,CornerPhase,GPSLatCoord,GPSLongCoord
1,0.618460083,0.84787275,-0.026778244,-0.739754741,0.120415025,0.28049459,-0.093683511,-0.011285117,0.096187997,20,0.584397859,0.001142,1.534195982,1.414828397,0.882761419,Braking,26.02986667,50.51231667
1,0.619130531,0.827203448,-0.054672243,-0.762189623,0.11978165,0.295038212,-0.095583915,-0.008852173,0.080670723,20,0.642563357,0,1.538914555,1.415798606,0.883225565,Braking,26.02983333,50.51231667
1,0.619794407,0.807053045,-0.037935848,-0.784923758,0.125444603,0.345430201,-0.094896247,-0.007084132,0.064397679,20,0.680471103,0,1.553290603,1.420674992,0.88532547,Braking,26.0298,50.51231667
1,0.620436986,0.785965133,-0.041841008,-0.843553762,0.130791754,0.403397704,-0.09197541,-0.005771784,0.051580296,20,0.722586675,0,1.569166261,1.425963969,0.88787057,Braking,26.02975,50.51231667
1,0.621073038,0.766489266,-0.011715479,-0.796290755,0.134362054,0.427563143,-0.088462483,-0.00439741,0.042511295,20,0.743300259,0,1.575369204,1.428299357,0.888919057,Braking,26.02971667,50.51231667
1,0.621696992,0.746237023,-0.042677826,-0.851331143,0.144391936,0.435887405,-0.085824719,-0.002796849,0.035404471,20,0.741927096,0,1.575791612,1.430140278,0.88925945,Braking,26.02968333,50.51231667
1,0.622303091,0.722630334,0.00781032,-0.841758954,0.163735122,0.443133167,-0.084147595,-0.001159809,0.029697097,20,0.743269104,0,1.573810343,1.432944981,0.889549969,Braking,26.02966667,50.51231667
1,0.62290348,0.703386598,0.008926081,-0.823511838,0.185874456,0.456864824,-0.082088538,0.000447044,0.026458889,20,0.729340097,0,1.572787733,1.436604373,0.890152015,Braking,26.02963333,50.51231667
1,0.623498114,0.68512615,0.035983264,-0.792701211,0.205396458,0.471339639,-0.078338029,0.00254843,0.026791173,20,0.701539167,0,1.572463151,1.440145561,0.890837389,Braking,26.0296,50.51231667
1,0.624064018,0.666326564,0.034309626,-0.73945563,0.218499419,0.484533449,-0.073445279,0.006501165,0.028012649,20,0.654552012,0,1.573156903,1.442890748,0.891480443,Braking,26.02956667,50.51233333
1,0.624623623,0.647337137,0.084239889,-0.731678106,0.226678888,0.495287221,-0.070394703,0.013685587,0.022601279,20,0.626116852,0,1.574068182,1.444630986,0.891885952,Braking,26.02955,50.51233333
1,0.6251777,0.630224085,0.117991641,-0.719114595,0.23456553,0.503542322,-0.073335904,0.023927512,0.003280493,20,0.595340325,0,1.573755188,1.445485221,0.891836247,Braking,26.02951667,50.51233333
1,0.625714466,0.613953492,0.202231538,-0.657792451,0.244019058,0.507541921,-0.085002117,0.035268465,-0.031380069,20,0.559243284,0,1.570806971,1.444962531,0.890939591,Braking,26.02948333,50.51233333
1,0.626254268,0.600318581,0.288702969,-0.641340071,0.253987498,0.509025421,-0.104002278,0.046037812,-0.076759772,20,0.516982538,0,1.565431235,1.442623587,0.889023395,Braking,26.02946667,50.51233333
1,0.626779614,0.584229425,0.261645767,-0.603350284,0.264254494,0.513274319,-0.124409345,0.057212743,-0.128658021,20,0.480184374,0,1.559237925,1.439170901,0.88643363,Braking,26.02943333,50.51233333
1,0.627282212,0.56941149,0.370153444,-0.583607542,0.27684812,0.519393952,-0.139352339,0.071513038,-0.187434472,20,0.464045914,0,1.552524349,1.435703322,0.883524891,,26.02941667,50.51235
1,0.627791199,0.558276797,0.424546734,-0.542028104,0.295522602,0.52453633,-0.14530459,0.089713754,-0.253086366,20,0.412275536,0,1.544438158,1.433232636,0.880630571,Entry,26.0294,50.51235
1,0.628286999,0.547625311,0.57489546,-0.513610542,0.321036699,0.528075666,-0.142961437,0.109345488,-0.31820206,20,0.367765186,0,1.53493097,1.432390406,0.8782902,Entry,26.02936667,50.51235
1,0.628777452,0.534482012,0.569595584,-0.518695783,0.348579449,0.533641197,-0.135897518,0.127298944,-0.369186913,20,0.336992997,0,1.526279558,1.433378309,0.877088377,Entry,26.02935,50.51236667
1,0.62927076,0.524774566,0.655230156,-0.447801414,0.370259006,0.541950947,-0.128687729,0.142151997,-0.397676067,20,0.2868236,0,1.520769834,1.435295021,0.876927839,Entry,26.02933333,50.51236667
1,0.629740459,0.517968943,0.661924764,-0.31797786,0.383178015,0.548266138,-0.12544091,0.153569711,-0.408753628,20,0.262516432,0,1.517631939,1.436622233,0.877020236,Entry,26.02931667,50.51236667
1,0.63022203,0.505573246,0.666108827,-0.403529765,0.392918437,0.548620819,-0.128376711,0.161146188,-0.415080713,20,0.231785774,0,1.513634492,1.436577629,0.876592178,Entry,26.02928333,50.51238333
1,0.630691728,0.498215102,0.741701553,-0.346395458,0.408536297,0.546499943,-0.136746064,0.16510549,-0.423259686,20,0.180072197,0,1.506472606,1.436032058,0.875570429,Entry,26.02926667,50.51238333
1,0.631157258,0.48896364,0.639888435,-0.335925829,0.430324151,0.545115051,-0.14805303,0.167498245,-0.431115816,20,0.173803764,0,1.496894592,1.435697221,0.874340834,Entry,26.02925,50.51238333
1,0.631599132,0.481064806,0.717991639,-0.316482198,0.445733885,0.547243892,-0.160116015,0.171557918,-0.436264003,20,0.171385916,0,1.489551223,1.435201641,0.873358086,Entry,26.02923333,50.5124
1,0.632062124,0.47519152,0.701534172,-0.304516909,0.449406931,0.553131425,-0.171211201,0.179776649,-0.441226404,20,0.162679991,0,1.486389449,1.434222413,0.87274669,Entry,26.02921667,50.5124
1,0.632503998,0.465321388,0.666387747,-0.321268328,0.448062555,0.563147997,-0.179844959,0.19203437,-0.448407941,20,0.149612366,0,1.485613596,1.433444639,0.872529256,Entry,26.0292,50.51241667
1,0.632950994,0.459875183,0.768200865,-0.251570439,0.445552959,0.575628146,-0.185640288,0.205174536,-0.457549029,20,0.139008421,0,1.485986349,1.433131339,0.87261157,Entry,26.02918333,50.51241667
1,0.633394953,0.453078096,0.700418426,-0.286269846,0.444881043,0.581785086,-0.188537244,0.21544395,-0.469342917,20,0.112934309,0,1.485309137,1.432588778,0.872577599,Entry,26.02916667,50.51243333
1,0.633832658,0.447277746,0.711297098,-0.232725101,0.447796386,0.574833635,-0.187124929,0.221724291,-0.483791742,20,0.086783753,0,1.48236872,1.431406458,0.872235807,Entry,26.02915,50.51243333
1,0.634255953,0.442853755,0.820083744,-0.217469325,0.455831499,0.561500027,-0.179768382,0.226358454,-0.497279522,20,0.056596924,0,1.478192414,1.43075197,0.872046229,Entry,26.02913333,50.51245
1,0.634691121,0.438590768,0.65467225,-0.180676035,0.467427315,0.552169498,-0.167500157,0.233122141,-0.506811713,20,0.041980741,0,1.47463704,1.431467173,0.872450988,Entry,26.02911667,50.51245
1,0.635114416,0.432697114,0.795537003,-0.177385584,0.474201594,0.550934154,-0.155541057,0.24396895,-0.513177763,20,0.039744193,0,1.473724576,1.43255401,0.873274828,,26.02911667,50.51246667
1,0.635542741,0.429661314,0.739748981,-0.169009874,0.468512561,0.551197632,-0.150342788,0.257691648,-0.520854714,20,0.036813097,0,1.475294663,1.431900224,0.87376145,Apex,26.0291,50.51246667
1,0.635968211,0.425662723,0.781032108,-0.195931793,0.449532195,0.542323189,-0.153832265,0.271567371,-0.533487896,20,0.036867701,0,1.477308732,1.428092682,0.873343132,Apex,26.02908333,50.51246667
1,0.636378002,0.419887785,0.764574642,-0.192641342,0.42278411,0.523036191,-0.161400098,0.28339498,-0.550684553,20,0.032586817,0,1.478550276,1.421903642,0.87225664,Apex,26.02906667,50.51248333
1,0.636803473,0.418172413,0.838214796,-0.160035907,0.401228592,0.497257735,-0.166133325,0.292203466,-0.567313599,20,0.024315526,0,1.477358855,1.415771116,0.87109158,Apex,26.02905,50.5125
1,0.637213263,0.41266019,0.821199423,-0.208495375,0.396331843,0.473394462,-0.164036714,0.298333758,-0.577525922,20,0.022797552,0,1.473336703,1.412305992,0.870405508,Apex,26.02905,50.5125
1,0.637618024,0.407920851,0.81255231,-0.166018552,0.4038591,0.460677854,-0.15561697,0.30268934,-0.579038303,20,0.023149198,0,1.469814983,1.412229957,0.870531258,Apex,26.02903333,50.51251667
1,0.638041455,0.403100234,0.839609528,-0.188752616,0.413450796,0.461678125,-0.14478609,0.305970805,-0.574898969,20,0.019696084,0,1.469376511,1.414380384,0.871320855,Apex,26.02901667,50.51251667
1,0.638441866,0.398655875,0.783263667,-0.173197729,0.418465703,0.468674279,-0.137125801,0.30850836,-0.568553179,20,0.011394223,0,1.47098598,1.416596047,0.87214979,Apex,26.029,50.51253333
1,0.638837382,0.394413126,0.819525904,-0.177983841,0.418499739,0.474663601,-0.138818695,0.310305702,-0.56071347,20,-0.000596627,0,1.472137101,1.417406842,0.872401595,Apex,26.029,50.51255
1,0.639242143,0.389855289,0.764574642,-0.163625487,0.417124352,0.477839834,-0.155567001,0.311297168,-0.553366941,20,-0.001950786,0,1.470136125,1.416065991,0.871651752,Apex,26.02898333,50.51255
1,0.639649442,0.385415973,0.81199447,-0.172599471,0.417392323,0.480842048,-0.189503823,0.311615946,-0.5505611,20,0.000720401,0,1.463297019,1.412204286,0.86984798,Apex,26.02896667,50.51256667
1,0.640033539,0.381749542,0.779079537,-0.151660197,0.41852252,0.481191871,-0.23554906,0.311738214,-0.554902448,20,7.39E-05,0,1.45128068,1.405170727,0.867257651,Apex,26.02896667,50.51258333
1,0.6404383,0.377291734,0.764853561,-0.17110381,0.417121054,0.474643999,-0.282845527,0.312439289,-0.563298641,20,-1.35E-05,0,1.436788129,1.395300603,0.864450869,Apex,26.02895,50.51258333
1,0.640822396,0.373888146,0.808647166,-0.147771453,0.412525428,0.462555863,-0.321343259,0.314520504,-0.566900049,20,8.70E-05,0,1.424063517,1.385176725,0.862115083,Apex,26.02895,50.5126
1,0.64121107,0.370876012,0.800278973,-0.162728101,0.410529094,0.456787531,-0.346472231,0.318228342,-0.559549439,20,5.86E-05,0,1.415909048,1.378665608,0.860905908,Apex,26.02893333,50.5126
1,0.641597297,0.363068673,0.624546714,-0.151361051,0.415550972,0.46734696,-0.358921923,0.322570915,-0.546190408,20,6.52E-05,0,1.41281207,1.377480134,0.860983961,Apex,26.02893333,50.51261667
1,0.641976726,0.361848275,0.798884241,-0.105892922,0.426783917,0.486863522,-0.3623005,0.325694218,-0.537568589,20,0.000864553,0.030611999,1.412073654,1.37980154,0.861715613,Apex,26.02891667,50.51263333
1,0.642362953,0.359115861,0.673919114,-0.15794197,0.445239766,0.497945928,-0.360694427,0.326880698,-0.538728102,20,-0.000170722,0.147856007,1.408493963,1.382732091,0.862211225,Apex,26.02891667,50.51265
1,0.642742382,0.357224161,0.67866115,-0.102901582,0.466168998,0.49428257,-0.35668705,0.326982057,-0.54446377,20,0.000351284,0.24843401,1.401825793,1.384725813,0.862243021,Apex,26.0289,50.51265
1,0.643117189,0.345652235,0.782147854,-0.028118456,0.483949122,0.485010108,-0.35152201,0.327171512,-0.547529634,20,0.000128503,0.26676199,1.395538233,1.386224847,0.86221159,Apex,26.0289,50.51266667
1,0.643484837,0.340438355,0.602789371,-0.045468142,0.495467787,0.480194348,-0.346179307,0.327992146,-0.546299334,20,-0.000131408,0.295771999,1.392366709,1.3879202,0.862425201,Apex,26.02888333,50.51268333
1,0.643850354,0.339056823,0.692608139,0.01555489,0.495872107,0.480027224,-0.341505344,0.328456727,-0.544113429,20,-5.06E-05,0.357859993,1.393725983,1.389172329,0.862705982,Apex,26.02888333,50.5127
1,0.644227291,0.341957095,0.671687623,0.066407421,0.49101293,0.474004075,-0.337459535,0.326794802,-0.540594808,20,0.000213684,0.42269001,1.395750681,1.389270518,0.862663745,Apex,26.02886667,50.5127
1,0.644592808,0.343035111,0.678103311,0.056536045,0.496543819,0.459543749,-0.332283012,0.32199524,-0.528461802,20,-0.000321427,0.437406044,1.393487858,1.389816506,0.862470995,Apex,26.02886667,50.51271667
1,0.644969745,0.344087716,0.644630471,0.050852529,0.521825188,0.449069125,-0.323788306,0.313900273,-0.504726912,20,-8.34E-05,0.475084,1.386946542,1.393629478,0.862805168,Apex,26.02886667,50.51273333
1,0.645335263,0.346871017,0.696792203,0.099611131,0.561768686,0.453263489,-0.311690675,0.302878174,-0.477911439,20,-5.93E-05,0.501669998,1.379533127,1.401436759,0.864003987,Apex,26.02886667,50.51275
1,0.6457122,0.347528676,0.583542507,0.070894404,0.595114104,0.46693641,-0.297396531,0.289570619,-0.46145851,20,-0.000212221,0.513255997,1.376443628,1.410089785,0.865446059,Apex,26.02885,50.51275
1,0.646087007,0.34999663,0.634309639,0.114866889,0.597526147,0.475582822,-0.282594553,0.274483329,-0.461715862,20,-5.43E-05,0.536515999,1.38303933,1.414986898,0.866005843,Apex,26.02885,50.51276667
1,0.646463944,0.35391724,0.663319429,0.104995518,0.570508153,0.470249927,-0.268644216,0.258400821,-0.471515412,20,0.000165633,0.56196003,1.396867997,1.414971071,0.865524578,Apex,26.02885,50.51278333
1,0.646840881,0.355763097,0.621199476,0.125037389,0.540161282,0.45441815,-0.256134382,0.243081242,-0.476642368,20,-0.000155433,0.596348038,1.408920271,1.413093342,0.86488525,Apex,26.02883333,50.5128
1,0.64722031,0.359429464,0.646861962,0.150762793,0.528062132,0.438950847,-0.24453242,0.230389712,-0.470003663,20,-2.54E-06,0.62043396,1.414222964,1.412913695,0.864781179,Exit,26.02883333,50.51281667
1,0.647597292,0.362748281,0.573779714,0.159138503,0.536784292,0.428355275,-0.232116639,0.220157123,-0.454865086,20,-0.000218773,0.64218399,1.41360266,1.415383818,0.865310552,Exit,26.02883333,50.51283333
1,0.647985966,0.366811274,0.596931656,0.154950648,0.554766049,0.421671588,-0.216503873,0.209910298,-0.436547007,20,-8.34E-05,0.661194,1.411408257,1.419676363,0.866372813,Exit,26.02881667,50.51285
1,0.648372193,0.371638745,0.601115852,0.194735278,0.57183053,0.416646636,-0.1962395,0.198318662,-0.418032647,20,6.30E-05,0.68032196,1.410831394,1.424787709,0.867862035,Exit,26.02881667,50.51286667
1,0.648760912,0.376181452,0.577405938,0.176787309,0.586321696,0.41421363,-0.172227157,0.187627023,-0.399945464,20,-0.000293033,0.693524017,1.412103317,1.430397366,0.869777994,Exit,26.02881667,50.51286667
1,0.649149268,0.379776563,0.54616459,0.199820537,0.596739746,0.414453704,-0.148022053,0.181375182,-0.383361164,20,-0.000177275,0.714217987,1.414614773,1.435681637,0.871868454,Exit,26.02881667,50.51288333
1,0.64954977,0.385417654,0.559274753,0.208794504,0.598170012,0.414807548,-0.128655523,0.180899075,-0.373558674,20,-9.43E-05,0.722433929,1.418406405,1.43898073,0.873458583,Exit,26.02881667,50.5129
1,0.649938126,0.390890888,0.57517438,0.203410099,0.58957672,0.409615536,-0.11827891,0.184388619,-0.37714026,20,0.000152528,0.743287964,1.421963823,1.438799706,0.87386149,Exit,26.02881667,50.51291667
1,0.650345425,0.396694729,0.57489546,0.230032889,0.576679133,0.398746031,-0.118133453,0.188278717,-0.394425874,20,-1.13E-05,0.75226799,1.423291006,1.435540883,0.873038799,Exit,26.0288,50.51293333
1,0.650750185,0.402413671,0.62928875,0.192342213,0.567317665,0.386974312,-0.125880331,0.189623513,-0.417967932,20,0.000191843,0.765792007,1.421472352,1.4311117,0.871542006,Exit,26.0288,50.51295
1,0.651157484,0.407542911,0.578242697,0.261142681,0.566469958,0.380843311,-0.135975467,0.187888053,-0.438223311,20,-0.000170722,0.778047943,1.417734787,1.427871264,0.870199297,Exit,26.0288,50.51296667
1,0.651562245,0.412311024,0.583821493,0.194436132,0.570940286,0.379826561,-0.141572266,0.184906926,-0.450563772,20,-0.000109567,0.781811981,1.414561685,1.426672993,0.869539805,Exit,26.0288,50.51298333
1,0.651985676,0.418680901,0.616178587,0.27280886,0.574243662,0.37883728,-0.138359646,0.182885025,-0.457551555,20,0.000113214,0.803417969,1.413719413,1.426846166,0.869610208,Exit,26.0288,50.513
1,0.652397506,0.424355875,0.581589935,0.220161518,0.572491328,0.373657969,-0.127549004,0.182180141,-0.463564591,20,3.46E-05,0.809456024,1.415029,1.427178014,0.87007651,Exit,26.0288,50.51301667
1,0.652820937,0.430976634,0.665550987,0.254561779,0.564969783,0.368487633,-0.114292041,0.181060989,-0.467843022,20,0.000233341,0.819576035,1.418674794,1.427548836,0.870694517,Exit,26.0288,50.51303333
1,0.653244187,0.436683872,0.636820117,0.237511231,0.556213588,0.366119739,-0.103611857,0.177562246,-0.46759942,20,-3.03E-05,0.833199997,1.423001999,1.428202963,0.871280285,Exit,26.0288,50.51305
1,0.6536794,0.441543479,0.568479772,0.240203442,0.547520058,0.361800127,-0.097497113,0.171072259,-0.462973029,20,-0.000378214,0.844720001,1.426102747,1.428465923,0.87155168,Exit,26.0288,50.51308333
1,0.654114069,0.449182961,0.675592833,0.275201907,0.536003807,0.34381215,-0.094457903,0.162236755,-0.455426186,20,0.000274839,0.884112015,1.425905875,1.426892323,0.871216016,Exit,26.0288,50.5131
1,0.654551775,0.456444503,0.588005623,0.294645538,0.524805475,0.309792807,-0.091611131,0.152263093,-0.444826161,20,-0.000129224,0.955648041,1.420516278,1.423668694,0.870464454,Exit,26.0288,50.51311667
1,0.654986444,0.463082268,0.647419802,0.30122644,0.520563267,0.277048219,-0.087091999,0.142517475,-0.429995851,20,8.48E-05,1,1.412687347,1.421408842,0.870043434,Exit,26.02881667,50.51313333
1,0.655433439,0.472804909,0.662761523,0.333831911,0.529047038,0.266661155,-0.080921348,0.134676907,-0.411503985,20,0.000257366,1,1.40783781,1.42293983,0.87057816,Exit,26.02881667,50.51315
1,0.655886643,0.475750896,0.486471457,0.259946149,0.546499552,0.282602176,-0.0742226,0.130897438,-0.391256915,20,-0.000683281,1,1.408766573,1.428283142,0.872060675,Exit,26.02881667,50.51316667
1,0.6563311,0.484214214,0.578521617,0.303918652,0.551234723,0.307842603,-0.067968585,0.132585605,-0.373950725,20,0.000196211,1,1.416364742,1.433546401,0.873691171,Exit,26.02881667,50.51318333
1,0.656793639,0.492852114,0.543654145,0.292850712,0.533390165,0.319293018,-0.062928597,0.138634686,-0.365968567,20,0.000132871,1,1.426365463,1.434811225,0.874479415,Exit,26.02881667,50.51321667
1,0.657259168,0.499623661,0.572663902,0.257253973,0.503483587,0.307919104,-0.059993317,0.145421271,-0.370100953,20,0.000270471,1,1.432411973,1.431600213,0.874136912,Exit,26.02883333,50.51323333
1,0.657723882,0.509556578,0.714365415,0.307508231,0.478031425,0.287051375,-0.059956742,0.149054247,-0.381317052,20,0.000624299,1,1.433219615,1.426848847,0.873220596,Exit,26.02883333,50.51325
1,0.658210438,0.513019523,0.607531407,0.22763986,0.468607359,0.273590716,-0.062445178,0.148421262,-0.392514252,20,-0.000362925,1,1.431125811,1.423702089,0.872398783,Exit,26.02883333,50.51326667
1,0.658675151,0.519336831,0.643235805,0.264732297,0.468413513,0.27573443,-0.065168019,0.145295941,-0.40159733,20,0.000150344,1,1.431464664,1.423107377,0.872084941,Exit,26.02885,50.5133
1,0.659161707,0.526425537,0.660808951,0.281782845,0.46584625,0.281279793,-0.064927495,0.142142332,-0.41058409,20,0.000113214,1,1.433926816,1.423188922,0.872099047,Exit,26.02885,50.51331667
1,0.659644955,0.532202156,0.599721054,0.238109488,0.452652061,0.27453016,-0.059281055,0.140292166,-0.419427842,20,-0.000113935,1,1.435982765,1.421939708,0.87216187,Exit,26.02886667,50.51333333
1,0.660129019,0.539717942,0.74198054,0.263535728,0.42738113,0.257423892,-0.048275714,0.139245943,-0.422835594,20,0.000493252,1,1.438493823,1.419837683,0.872459065,Exit,26.02886667,50.51336667
1,0.660621602,0.544777673,0.662482603,0.236613827,0.401791668,0.244183247,-0.035137156,0.13771828,-0.416353185,20,0.000126319,1,1.442400328,1.419030743,0.873233947,Exit,26.02886667,50.51338333
1,0.661117402,0.549189766,0.644072498,0.227639842,0.384017596,0.242095451,-0.023967678,0.134785702,-0.403319085,20,2.15E-05,1,1.447693701,1.420083489,0.874291603,Exit,26.02888333,50.5134
1,0.66161003,0.556381799,0.6995816,0.262339214,0.373960852,0.241538402,-0.017471467,0.13040265,-0.39526252,20,0.000100109,1,1.450861568,1.420868109,0.874939701,Exit,26.0289,50.51341667
1,0.662115075,0.562002457,0.639609515,0.217170196,0.372561834,0.231096121,-0.016112551,0.125411756,-0.401262172,20,-0.000183827,1,1.44753394,1.419572092,0.874634972,Exit,26.0289,50.51345
1,0.662616948,0.566489233,0.696234363,0.208495375,0.37972299,0.215640018,-0.017622895,0.120993785,-0.415727856,20,4.11E-05,1,1.439641392,1.417280463,0.873798232,Exit,26.02891667,50.51346667
1,0.663128835,0.572342152,0.694002805,0.240203442,0.390371269,0.206286732,-0.018156635,0.1184301,-0.421029472,20,9.79E-05,1,1.433145717,1.416488049,0.873359988,Exit,26.02893333,50.51348333
1,0.663637822,0.576920422,0.575174313,0.198324858,0.391496977,0.204690103,-0.015226549,0.118382708,-0.405162641,20,-0.000190379,1,1.43276572,1.417730089,0.873776488,Exit,26.02893333,50.51351667
1,0.66414971,0.584019214,0.742817366,0.216571957,0.375600843,0.210325095,-0.009432298,0.119894809,-0.374896928,20,0.000252998,1,1.440274992,1.419922499,0.874882927,Exit,26.02895,50.51353333
1,0.664670117,0.586914313,0.630404562,0.189350891,0.355654715,0.223367074,-0.002879532,0.12099799,-0.348784226,20,-9.86E-05,1,1.451437873,1.422337618,0.87620071,Exit,26.02896667,50.51355
1,0.665193786,0.591380721,0.656345968,0.201914456,0.34341075,0.240029973,0.003639263,0.120152651,-0.340096843,20,-0.000121992,1,1.461090549,1.424575124,0.877358542,Exit,26.02898333,50.51356667
1,0.665714193,0.597387984,0.642677899,0.228836375,0.336643815,0.236411846,0.011404768,0.117233984,-0.350370941,20,-2.88E-05,1,1.46149789,1.42402477,0.877628746,Exit,26.02898333,50.5136
1,0.666237863,0.602181508,0.644351484,0.189949148,0.334948469,0.224962354,0.022366046,0.113580804,-0.372073087,20,-4.62E-05,1,1.457363162,1.422615283,0.877664501,Exit,26.029,50.51361667
1,0.666769644,0.605856281,0.739748981,0.110679043,0.343393001,0.235026211,0.036770581,0.110679681,-0.393574362,20,7.39E-05,1,1.457752194,1.424633115,0.878620796,Exit,26.02901667,50.51363333
1,0.667305141,0.609587113,0.64518831,0.237511231,0.362909274,0.230809176,0.052020041,0.108853084,-0.405976889,20,-0.000148881,1,1.450237348,1.426132909,0.879196587,Exit,26.02903333,50.51366667
1,0.667836922,0.612334722,0.66276159,0.15943765,0.379982222,0.239841814,0.064335369,0.107134548,-0.406830564,20,-0.00016417,1,1.448119849,1.429284704,0.880184891,Exit,26.02905,50.51368333
1,0.668372419,0.618375867,0.648535548,0.177684712,0.378729754,0.245317633,0.071602083,0.103973066,-0.397932252,20,0.000137239,1,1.450144196,1.43092651,0.880916408,Exit,26.02906667,50.5137
1,0.66891349,0.622825269,0.700139506,0.189949166,0.362692885,0.247055859,0.074395778,0.098484866,-0.381988172,20,-0.000107383,1,1.455341626,1.431171935,0.881383151,Exit,26.02908333,50.51371667
1,0.66945583,0.625944092,0.638772622,0.199222262,0.343561108,0.249454431,0.074415025,0.091276676,-0.363794468,20,-0.000314875,1,1.46184404,1.431083886,0.881738549,Exit,26.0291,50.51373333
1,0.66999468,0.629820734,0.54142262,0.199521373,0.324627019,0.244676141,0.072271056,0.084008791,-0.349973643,20,-0.000360741,1,1.465880767,1.429680865,0.881647224,Exit,26.02911667,50.51376667
1,0.670546309,0.63670757,0.601673692,0.221956326,0.308236766,0.226366684,0.067599511,0.078183259,-0.345139189,20,-3.53E-05,1,1.464435487,1.426266015,0.880825383,Exit,26.02913333,50.51378333
1,0.671096625,0.642114721,0.575174313,0.18785523,0.30579701,0.200459208,0.061431743,0.074357146,-0.345683285,20,-1.78E-05,1,1.456300056,1.422720799,0.879609002,Straight-line,26.02915,50.5138
1,0.671650701,0.646406546,0.593026512,0.20101707,0.323085668,0.206642754,0.057161774,0.0722756,-0.340950882,20,-0.000122671,1,1.453979196,1.425016419,0.87967854,Straight-line,26.02918333,50.51381667
1,0.672201016,0.648050792,0.498744761,0.149267123,0.342960732,0.230896189,0.05825907,0.071028543,-0.32382822,20,-0.000336716,1,1.457411389,1.430432599,0.880735648,Straight-line,26.0292,50.51383333
1,0.672764383,0.652571385,0.520502104,0.157044567,0.34144019,0.225233743,0.065556749,0.069195935,-0.300966002,20,-0.000310506,1,1.456079544,1.430924121,0.881023901,Straight-line,26.02921667,50.51385
1,0.673323988,0.65841079,0.561506311,0.174095133,0.321869956,0.201872075,0.076733598,0.065620341,-0.285637897,20,6.73E-05,1,1.452961786,1.427300749,0.880693488,Straight-line,26.02923333,50.51386667
1,0.673887354,0.661160015,0.503486797,0.132515704,0.30836021,0.18540134,0.087854558,0.060177183,-0.281715249,20,-4.40E-05,1,1.450113095,1.42434324,0.880495415,Straight-line,26.02926667,50.51388333
1,0.674449043,0.664461956,0.52914925,0.186957826,0.314744417,0.23892613,0.095488445,0.053812347,-0.282411001,20,-0.000111751,1,1.466516868,1.431567965,0.882797778,Straight-line,26.02928333,50.51391667
1,0.675014947,0.667694452,0.451882905,0.178283005,0.332859276,0.215630377,0.097927572,0.047897798,-0.279090215,20,-0.000378214,1,1.452923298,1.430640987,0.882062335,Straight-line,26.0293,50.51393333
1,0.675585927,0.672811731,0.427894038,0.182769971,0.341325535,0.187154492,0.095293594,0.043180685,-0.266482953,20,-0.000307506,1,1.440619989,1.428134477,0.88097325,Straight-line,26.02933333,50.51393333
1,0.676167827,0.677796844,0.395815897,0.195034407,0.330209149,0.209217675,0.089431717,0.039431427,-0.244229934,20,-5.06E-05,1,1.452928479,1.430442871,0.881501627,Straight-line,26.02935,50.51395
1,0.676734637,0.682241138,0.407531427,0.188752634,0.308619273,0.224092193,0.083983568,0.036000745,-0.217126282,20,-0.000122672,1,1.465642878,1.430616767,0.881748144,Straight-line,26.02936667,50.51398333
1,0.67730471,0.687033046,0.371827063,0.190248295,0.290365056,0.220132638,0.083446192,0.032341361,-0.193110527,20,8.38E-06,0.99671402,1.470002542,1.428582029,0.88140447,Straight-line,26.0294,50.514
1,0.677882895,0.688951775,0.290097668,0.151361051,0.282159882,0.215720526,0.090733025,0.028275276,-0.177556287,20,-0.000185366,0.941931992,1.470391967,1.427148256,0.881235523,Straight-line,26.02941667,50.51401667
1,0.678480837,0.695365815,0.365690394,0.185163036,0.283134451,0.212948991,0.105013237,0.023984122,-0.170203636,20,-3.09E-05,0.890161972,1.467796664,1.426370966,0.881257303,Straight-line,26.02945,50.51403333
1,0.679066181,0.696825197,0.263040466,0.101405921,0.293022034,0.219534383,0.121526447,0.019770398,-0.166159321,20,-7.03E-05,0.823611984,1.465435404,1.427167926,0.881628961,Straight-line,26.02946667,50.51405
1,0.679648082,0.699818579,0.247977715,0.083757115,0.307858662,0.253036025,0.134015208,0.015568215,-0.159175388,20,-2.66E-05,0.784462051,1.471367523,1.431452754,0.882907045,Straight-line,26.02948333,50.51406667
1,0.680228441,0.700884827,0.26304045,0.087944961,0.320038193,0.265709186,0.138163421,0.010615489,-0.145809191,20,3.31E-05,0.780273972,1.47181054,1.433415336,0.883170959,Straight-line,26.02951667,50.51406667
1,0.680831368,0.70235268,0.167642953,0.07328746,0.316456119,0.289561943,0.133103603,0.004004212,-0.124005054,20,-5.63E-05,0.765551987,1.482049961,1.435434185,0.883707104,Straight-line,26.02953333,50.51408333
1,0.681409553,0.705137598,0.164016729,0.091235421,0.290737958,0.29350818,0.120781821,-0.004195299,-0.09299452,20,0.000113949,0.763908005,1.492790046,1.433363756,0.883307564,Straight-line,26.02956667,50.5141
